# Layer 2 raw replications. split=e7b5934392cd label_version=v8 sla_high=30.0 sla_med=120.0 sla_low=480.0 agents=5 service_mean=8.0min tickets_per_rep=1000 generated_by=run_system_eval.py
policy,rho,seed,high_mean_wait,high_p95_wait,low_p95_wait,mean_wait,sla_breach_rate,high_sla_breach_rate,rel_tardiness,high_rel_tardiness,low_rel_tardiness
tus,0.85,128,1.1541600005016053,4.093972620010641,27.734400985650325,3.327975910911978,0.0,0.0,0.0,0.0,0.0
tus,0.85,129,1.1301722526630784,4.8842531565707645,76.59435180245626,8.01204380623762,0.0,0.0,0.0,0.0,0.0
tus,0.85,130,1.357466875373317,5.3417341244722945,45.37042035690996,5.815944516201307,0.0,0.0,0.0,0.0,0.0
tus,0.85,131,0.7237296842207338,2.834633535728886,13.052733230830142,1.765387794922365,0.0,0.0,0.0,0.0,0.0
tus,0.85,132,0.9339456830961801,3.3818344841862364,27.400004410233343,3.585990063818583,0.0,0.0,0.0,0.0,0.0
tus,0.85,133,0.9293051300882769,4.2614538067025,35.340475896925895,4.366713687041505,0.0,0.0,0.0,0.0,0.0
tus,0.85,134,1.5863906267994543,4.563551330026729,95.00977002586468,11.512746128658717,0.0,0.0,0.0,0.0,0.0
tus,0.85,135,0.9165949362428334,4.348981534246548,24.348122669833362,3.2763847493643663,0.0,0.0,0.0,0.0,0.0
tus,0.85,136,1.6620462434292773,4.742891539104954,44.78269742252866,5.574754563990871,0.001,0.008771929824561403,0.0002336062001015269,0.002049177193873043,0.0
tus,0.85,137,1.0140631262700832,3.251571580408938,35.18909027270657,4.698120279268617,0.0,0.0,0.0,0.0,0.0
tus,0.85,138,2.3010590575875915,7.033821300564607,116.56036426798367,15.588124618534772,0.0,0.0,0.0,0.0,0.0
tus,0.85,139,0.8330181973716345,3.7469598629495176,18.916782092140387,2.604713220588714,0.0,0.0,0.0,0.0,0.0
tus,0.85,140,0.9600534463297348,3.1295419339152204,42.851102000975445,5.05575163806706,0.0,0.0,0.0,0.0,0.0
tus,0.85,141,0.7960727597845377,3.342145775290042,41.93862980375596,4.668007758049765,0.0,0.0,0.0,0.0,0.0
tus,0.85,142,0.6523297479392943,2.7160808322390273,20.04356237984648,2.6208181702616136,0.0,0.0,0.0,0.0,0.0
tus,0.85,143,1.0361779258254156,3.4563966954986878,19.52334169501985,2.732688150549904,0.0,0.0,0.0,0.0,0.0
tus,0.85,144,0.7994600865003748,3.708545155092582,14.720670420450821,1.9450576195038274,0.0,0.0,0.0,0.0,0.0
tus,0.85,145,1.2565230102282587,4.00427395597174,24.65813992672298,3.7615364616793596,0.0,0.0,0.0,0.0,0.0
tus,0.85,146,1.4781224902445376,4.241454804923068,76.24620886537026,8.669765544986454,0.0,0.0,0.0,0.0,0.0
tus,0.85,147,1.3940726995145503,4.650871438777926,36.12850656383522,3.881771101668362,0.001,0.01098901098901099,9.898394344240085e-05,0.0010877356422241851,0.0
tus,0.85,148,1.079610831266668,4.240307369527133,27.676857029983125,3.3085624687157122,0.0,0.0,0.0,0.0,0.0
tus,0.85,149,1.4787054789112903,5.558991624084405,54.97020215179534,7.172284157914126,0.0,0.0,0.0,0.0,0.0
tus,0.85,150,0.958719506049015,3.8589291754312747,36.85715148528535,5.0130815897527,0.0,0.0,0.0,0.0,0.0
tus,0.85,151,0.9467624531897324,3.783773254086617,75.80986219841252,7.291084633037573,0.0,0.0,0.0,0.0,0.0
tus,0.85,152,0.8860647633670964,3.7164315227905202,43.68213042756982,5.193819274518128,0.0,0.0,0.0,0.0,0.0
tus,0.85,153,1.1790627058677225,3.6757936021294313,69.4476620583392,6.7882026469919925,0.0,0.0,0.0,0.0,0.0
tus,0.85,154,1.0787923234484553,4.98793316256383,46.849621755218124,4.930642141461029,0.0,0.0,0.0,0.0,0.0
tus,0.85,155,0.9382203719171319,3.1577390253825115,31.01809866722062,3.54516487827112,0.0,0.0,0.0,0.0,0.0
tus,0.85,156,1.3198205604957556,4.503546914808567,32.980114416882515,4.215699624682171,0.0,0.0,0.0,0.0,0.0
tus,0.85,157,1.1767239861515946,5.009196215758025,45.77061813271077,6.118455098453882,0.0,0.0,0.0,0.0,0.0
tus,0.85,158,1.1999298210862612,3.5008503895922782,39.82379145480438,5.533814380310061,0.0,0.0,0.0,0.0,0.0
tus,0.85,159,0.862415323874998,4.351872351703309,46.83285062987765,5.674050829665485,0.0,0.0,0.0,0.0,0.0
tus,0.85,160,0.7451588991777369,3.4761593393963737,17.656705101691273,2.6522911368214617,0.0,0.0,0.0,0.0,0.0
tus,0.85,161,0.8309044291109172,2.9959260520254247,25.942804516786573,3.3481316163033616,0.0,0.0,0.0,0.0,0.0
tus,0.85,162,1.280500691553831,3.759526486146507,130.86885493386677,14.834065003358559,0.0,0.0,0.0,0.0,0.0
tus,0.85,163,1.3110912478240655,5.786463268547393,101.20647559967968,8.855358913441043,0.001,0.0,0.00020927113817862544,0.0,0.0
tus,0.85,164,1.3243836577421817,4.5168657510556125,76.52817539594452,9.306257618919764,0.0,0.0,0.0,0.0,0.0
tus,0.85,165,1.1896578886732465,4.942034906059689,97.43733207165776,9.434450058472796,0.0,0.0,0.0,0.0,0.0
tus,0.85,166,1.358936319823374,5.076355034506386,69.45169270764919,8.741689440495296,0.0,0.0,0.0,0.0,0.0
tus,0.85,167,0.8692605674447739,3.504367465342681,39.51397921552427,4.787917282473516,0.0,0.0,0.0,0.0,0.0
tus,0.85,168,0.6802835313706451,2.908805916188143,23.48704796871907,3.1102643785441013,0.0,0.0,0.0,0.0,0.0
tus,0.85,169,1.3242916006238374,4.679702090019443,48.635275108217726,6.8044376545498455,0.0,0.0,0.0,0.0,0.0
tus,0.85,170,1.2364198923362333,4.951076089824463,62.66813726432925,7.530864736199968,0.0,0.0,0.0,0.0,0.0
tus,0.85,171,1.919439042078893,5.357989453864786,166.6293956313873,18.679398103603955,0.0,0.0,0.0,0.0,0.0
tus,0.85,172,1.2910274159100934,4.566956813542969,49.16776337476149,6.349860770814083,0.0,0.0,0.0,0.0,0.0
tus,0.85,173,0.6947053731687096,2.701642771734329,19.56622124026419,2.6204033991330875,0.0,0.0,0.0,0.0,0.0
tus,0.85,174,1.18896176486902,4.393699517601997,38.454833085859946,4.719960551044163,0.0,0.0,0.0,0.0,0.0
tus,0.85,175,1.2289633584080004,3.496444775301164,33.61224781447619,4.4973570255954884,0.0,0.0,0.0,0.0,0.0
tus,0.85,176,0.9435185832876141,3.886099401990805,31.662706558109274,3.2709977112814133,0.0,0.0,0.0,0.0,0.0
tus,0.85,177,0.8588681017350593,2.7823301627835795,23.69346180576716,2.959751836683311,0.0,0.0,0.0,0.0,0.0
tus,0.85,178,0.8597184149234034,3.0649628612632283,35.35360275225504,4.497734046843939,0.0,0.0,0.0,0.0,0.0
tus,0.85,179,1.5610531046116705,5.98843595275819,66.56839804270007,9.001848292029658,0.0,0.0,0.0,0.0,0.0
tus,0.85,180,0.6494540319560094,3.0234265618851337,12.942024542648296,1.7368216494600361,0.0,0.0,0.0,0.0,0.0
tus,0.85,181,1.8393173758835402,4.967453820412656,101.56382874756909,11.159124423221657,0.003,0.00980392156862745,0.0002622669578433412,0.00020378349346572496,0.0
tus,0.85,182,1.00912591342202,3.9762625944372467,21.950490878509978,3.00105057250969,0.0,0.0,0.0,0.0,0.0
tus,0.85,183,1.201143543382331,4.324380690976824,51.40545831743278,5.931926498835168,0.0,0.0,0.0,0.0,0.0
tus,0.85,184,1.8793768289480475,4.633983940409593,54.06141424811267,6.603261993994265,0.001,0.010416666666666666,0.00038608519284233963,0.004021720758774371,0.0
tus,0.85,185,2.135444106081827,6.168856938428462,100.8959463987466,12.001148581207163,0.001,0.01098901098901099,0.0004200315243958433,0.004615731037316959,0.0
tus,0.85,186,1.6853470844431844,5.350716350417315,82.61246295820173,10.30755225268906,0.0,0.0,0.0,0.0,0.0
tus,0.85,187,1.23303231375582,3.844750063285812,61.435154473588966,7.475604658156293,0.0,0.0,0.0,0.0,0.0
tus,0.85,188,0.8714851190453692,3.8562532301747945,33.363142951971426,3.5669134061341623,0.0,0.0,0.0,0.0,0.0
tus,0.85,189,1.1986930536747664,4.825763869109123,62.9627807409561,7.453499486195161,0.0,0.0,0.0,0.0,0.0
tus,0.85,190,1.195298720180277,3.5606525829790656,72.48490913810087,10.906951718246997,0.0,0.0,0.0,0.0,0.0
tus,0.85,191,0.8702233295585321,4.531198751261854,38.166951545847695,4.395809127678611,0.0,0.0,0.0,0.0,0.0
tus,0.85,192,0.7115635387450182,3.62644329903558,17.14001235060314,2.283193526534207,0.0,0.0,0.0,0.0,0.0
tus,0.85,193,1.4786271375585067,6.035133084788088,35.687604890492494,4.462331314592694,0.0,0.0,0.0,0.0,0.0
tus,0.85,194,1.04048691296051,4.424171878713054,39.18183000640767,4.348815288060499,0.0,0.0,0.0,0.0,0.0
tus,0.85,195,0.9079593182118249,4.021900517432755,18.884317721930632,2.771359067041924,0.0,0.0,0.0,0.0,0.0
tus,0.85,196,1.3109059486613615,4.903892400452982,30.11126635346998,3.7912911628001646,0.001,0.010309278350515464,0.00021180248348420417,0.002183530757569115,0.0
tus,0.85,197,0.9735889713027143,3.273844902742791,56.596703048755934,7.476476012129307,0.0,0.0,0.0,0.0,0.0
tus,0.85,198,0.9497531114315004,5.019735597101043,19.966209419611488,2.6257789476774596,0.0,0.0,0.0,0.0,0.0
tus,0.85,199,1.1092731744160023,5.1581245271233955,22.213636008905553,3.3625409553702563,0.0,0.0,0.0,0.0,0.0
oracle,0.85,0,0.8369827293350329,3.514506374107391,22.44039848678335,4.213683293082606,0.0,0.0,0.0,0.0,0.0
oracle,0.85,1,0.9649549130483279,4.502859497757078,21.069272436707593,3.28551319925509,0.0,0.0,0.0,0.0,0.0
oracle,0.85,2,0.9312191358129546,3.7390570004603325,40.76393510133494,5.1630388180478075,0.0,0.0,0.0,0.0,0.0
oracle,0.85,3,0.9938154615094578,3.154682765416561,62.92632335953229,8.563971860683068,0.0,0.0,0.0,0.0,0.0
oracle,0.85,4,0.9180409267630253,3.2055744295787907,20.108029911084376,4.113173063939303,0.0,0.0,0.0,0.0,0.0
oracle,0.85,5,1.0449772631514371,3.170228879066146,40.31369382794404,7.4530318122560635,0.0,0.0,0.0,0.0,0.0
oracle,0.85,6,0.9020046368537774,3.5736104269974422,51.51194416833065,10.836640846091772,0.0,0.0,0.0,0.0,0.0
oracle,0.85,7,1.0324453625422432,3.865033731719882,39.40954586395724,5.622144445492598,0.0,0.0,0.0,0.0,0.0
oracle,0.85,8,1.1492711097410417,4.141111477920364,42.649218327208025,7.803845536021142,0.0,0.0,0.0,0.0,0.0
oracle,0.85,9,0.9016050557699036,3.329169512147919,38.4618590372977,5.850501734099811,0.0,0.0,0.0,0.0,0.0
oracle,0.85,10,0.9975088607844521,3.8024025322099466,45.61953616387613,5.915440206258505,0.0,0.0,0.0,0.0,0.0
oracle,0.85,11,1.1683778140385586,4.096973843185835,29.25950173000321,4.941013927551793,0.0,0.0,0.0,0.0,0.0
oracle,0.85,12,0.9560812771968576,4.1050042753437594,20.650013770215764,3.21825679740317,0.0,0.0,0.0,0.0,0.0
oracle,0.85,13,1.5150542963058173,4.767214217380583,30.185529603808433,5.3097237099230625,0.0,0.0,0.0,0.0,0.0
oracle,0.85,14,1.0457557846996486,4.647262404469471,40.20845313243845,5.373621205559282,0.0,0.0,0.0,0.0,0.0
oracle,0.85,15,0.9195813956753369,3.1479319305821183,25.134374574850533,4.29063880228614,0.0,0.0,0.0,0.0,0.0
oracle,0.85,16,0.945827661625225,3.334853201813483,44.729437744250674,8.385102096260521,0.0,0.0,0.0,0.0,0.0
oracle,0.85,17,0.9758232252833821,4.6795788506468625,40.673209260668024,6.522223964248848,0.0,0.0,0.0,0.0,0.0
oracle,0.85,18,0.940786747989361,3.7719713175632323,17.228810695873403,3.069776700039986,0.0,0.0,0.0,0.0,0.0
oracle,0.85,19,0.976017279853217,3.5931569081556063,29.120998645563905,5.235434812827397,0.0,0.0,0.0,0.0,0.0
oracle,0.85,20,0.8702668212385066,3.0003605700511278,34.91195850796198,5.6622657221141255,0.0,0.0,0.0,0.0,0.0
oracle,0.85,21,1.2319505970571387,3.9479041094222964,38.052284821552426,7.230849878434174,0.0,0.0,0.0,0.0,0.0
oracle,0.85,22,0.8522881566607133,2.7884645626193785,54.198192191853835,6.058684096821168,0.0,0.0,0.0,0.0,0.0
oracle,0.85,23,1.0512893000542873,3.6125218905296625,30.3916680155078,5.826341526382083,0.0,0.0,0.0,0.0,0.0
oracle,0.85,24,1.1981763502185314,5.456533604525621,27.708925893664233,4.98805358228886,0.0,0.0,0.0,0.0,0.0
oracle,0.85,25,1.0631083851242538,3.561121311446607,61.552470172375706,11.204233083877924,0.0,0.0,0.0,0.0,0.0
oracle,0.85,26,1.016832301312585,4.140238836413118,22.534822058645034,3.443409800297409,0.0,0.0,0.0,0.0,0.0
oracle,0.85,27,1.1724157736978178,3.891841427087732,44.89741712360373,6.999870009992893,0.0,0.0,0.0,0.0,0.0
oracle,0.85,28,0.8396948926421566,3.4661345856354955,30.931196121708158,4.567469365289481,0.0,0.0,0.0,0.0,0.0
oracle,0.85,29,0.9651026658265973,3.4918500349716615,47.69169336938893,7.250818923187509,0.0,0.0,0.0,0.0,0.0
oracle,0.85,30,1.071060735031884,3.8248037911789283,78.62161206681515,10.244340597198295,0.0,0.0,0.0,0.0,0.0
oracle,0.85,31,0.8145764951657759,2.908482787328353,32.017407472310985,5.060259812624163,0.0,0.0,0.0,0.0,0.0
oracle,0.85,32,1.263883376093407,3.919247997088587,41.84320269215345,8.555596765141356,0.0,0.0,0.0,0.0,0.0
oracle,0.85,33,1.3043501529501607,3.8336771133827368,34.082373567068444,6.691786188486772,0.0,0.0,0.0,0.0,0.0
oracle,0.85,34,0.9839380398304413,4.117767319883201,19.062078395390323,2.90108877455763,0.0,0.0,0.0,0.0,0.0
oracle,0.85,35,0.7649912611479659,4.104577614235253,27.73302988538062,4.155328453188843,0.0,0.0,0.0,0.0,0.0
oracle,0.85,36,1.177166088428892,3.7431420093097323,34.28405612511192,6.473580221596733,0.0,0.0,0.0,0.0,0.0
oracle,0.85,37,0.7426012054121452,3.274727434762734,35.942506040848755,4.477396409295894,0.0,0.0,0.0,0.0,0.0
oracle,0.85,38,1.2048115439049967,4.4663371402116745,24.35380710047864,4.029285702723169,0.0,0.0,0.0,0.0,0.0
oracle,0.85,39,1.2378822779414689,4.482566962307888,43.74058486235083,7.363139188378432,0.0,0.0,0.0,0.0,0.0
oracle,0.85,40,0.9480186522766932,3.6728954225233066,61.25675051007185,7.609909524955049,0.0,0.0,0.0,0.0,0.0
oracle,0.85,41,0.7868484944156059,2.9874906485759083,18.998694673369922,2.743543692332757,0.0,0.0,0.0,0.0,0.0
oracle,0.85,42,0.5970332207293856,2.0273960279276024,15.809301784037643,2.169781062881037,0.0,0.0,0.0,0.0,0.0
oracle,0.85,43,0.7497560257206441,2.142145858574736,15.73807575665118,3.011638780420992,0.0,0.0,0.0,0.0,0.0
oracle,0.85,44,1.065648392003383,3.597202222933788,70.52892642049606,11.436175402197998,0.0,0.0,0.0,0.0,0.0
oracle,0.85,45,1.3124581712349739,3.662451780823056,91.93054423618457,13.950540408656002,0.0,0.0,0.0,0.0,0.0
oracle,0.85,46,0.6590303798066983,2.8903608835956573,27.02512611710651,4.241810137000579,0.0,0.0,0.0,0.0,0.0
oracle,0.85,47,0.9134977703862932,3.852114971901561,21.482180535795976,2.9630069779125097,0.0,0.0,0.0,0.0,0.0
oracle,0.85,48,0.8407522800935606,2.9796514958205442,35.62663919866941,5.851568499019267,0.0,0.0,0.0,0.0,0.0
oracle,0.85,49,1.2107036139267848,3.6898361687038186,48.299556453911016,11.082750278431817,0.0,0.0,0.0,0.0,0.0
oracle,0.85,50,0.9911472106583162,3.083414539194611,35.62594438655901,5.394801970920286,0.0,0.0,0.0,0.0,0.0
oracle,0.85,51,1.0112957887670673,3.6452504984743115,50.370554860734444,8.746565754064278,0.0,0.0,0.0,0.0,0.0
oracle,0.85,52,0.9142506481843565,3.397321414241159,39.53555722426127,5.86464760617256,0.0,0.0,0.0,0.0,0.0
oracle,0.85,53,0.9994659008969097,3.264252782534591,36.029872888748045,6.181523994303314,0.0,0.0,0.0,0.0,0.0
oracle,0.85,54,0.7393966168457843,3.3992479956086057,15.672081603573448,2.3196201733334347,0.0,0.0,0.0,0.0,0.0
oracle,0.85,55,0.7333912434147368,4.041032872213918,42.82413752979085,4.512181051441712,0.0,0.0,0.0,0.0,0.0
oracle,0.85,56,1.0174111375081927,3.664441217787271,25.690958818916293,5.592260780131215,0.0,0.0,0.0,0.0,0.0
oracle,0.85,57,0.7753763306932612,3.8935950211586547,29.29869551384548,3.2437810941536136,0.0,0.0,0.0,0.0,0.0
oracle,0.85,58,1.125438998928585,3.53684468277757,20.70202820632589,3.9421420773694766,0.0,0.0,0.0,0.0,0.0
oracle,0.85,59,1.0402425409294551,3.6275007910252484,21.08151857812043,3.038705142990545,0.0,0.0,0.0,0.0,0.0
oracle,0.85,60,1.2067903559067048,4.435793623691097,33.603309011442974,5.333217315489339,0.0,0.0,0.0,0.0,0.0
oracle,0.85,61,0.6668409554101533,2.6279242224994506,28.606859607613327,4.1919257775976995,0.0,0.0,0.0,0.0,0.0
oracle,0.85,62,1.036228600047759,4.069721602837069,28.7012044799795,5.244227208494994,0.0,0.0,0.0,0.0,0.0
oracle,0.85,63,0.7337245839041285,2.515434682023601,39.87129018574604,5.191255775822515,0.0,0.0,0.0,0.0,0.0
oracle,0.85,64,0.9567738434878593,3.099492239333358,23.758332964872977,4.112743691730313,0.0,0.0,0.0,0.0,0.0
oracle,0.85,65,1.1062866688666375,3.4768268460678997,30.065142602080535,5.658326041752339,0.0,0.0,0.0,0.0,0.0
oracle,0.85,66,0.9595600395197524,3.512351309745763,30.397764163791074,5.229620321648232,0.0,0.0,0.0,0.0,0.0
oracle,0.85,67,1.0974011983665535,4.21388260656113,60.98627843949262,7.190621065254171,0.0,0.0,0.0,0.0,0.0
oracle,0.85,68,0.9504101213006889,2.8615352734391055,38.39042714514647,6.304873559240959,0.0,0.0,0.0,0.0,0.0
oracle,0.85,69,0.7584937016250931,2.7476065054140975,17.51339717198853,2.684771264067878,0.0,0.0,0.0,0.0,0.0
oracle,0.85,70,0.7257562714434471,2.5125446054074914,22.13738179608098,3.7758291089865414,0.0,0.0,0.0,0.0,0.0
oracle,0.85,71,1.1740878965896204,4.108142259673542,21.45871953275458,3.438146556084663,0.0,0.0,0.0,0.0,0.0
oracle,0.85,72,0.8581775545629549,3.6390556701017465,22.041791469921804,3.1940389305137082,0.0,0.0,0.0,0.0,0.0
oracle,0.85,73,1.3964961798772038,4.869949091481654,49.14619065948113,5.233382415911692,0.0,0.0,0.0,0.0,0.0
oracle,0.85,74,0.9535809266841616,3.8002366579243425,39.50287669737795,5.446523798891517,0.0,0.0,0.0,0.0,0.0
oracle,0.85,75,1.5479471314976074,5.079367616652717,44.8898882068881,8.538099346766735,0.0,0.0,0.0,0.0,0.0
oracle,0.85,76,0.525212395074922,2.503586506386485,19.778432697205893,2.3971931021342097,0.0,0.0,0.0,0.0,0.0
oracle,0.85,77,0.9052105107919869,3.1493270510295113,26.64698253687334,4.719166552978002,0.0,0.0,0.0,0.0,0.0
oracle,0.85,78,0.7511618158935977,2.410753993340598,33.885218163878505,5.631857477434837,0.0,0.0,0.0,0.0,0.0
oracle,0.85,79,0.8098749824915444,2.9451604028195675,18.783215908925357,3.401155104457378,0.0,0.0,0.0,0.0,0.0
oracle,0.85,80,1.0773728685733779,3.918675319955451,33.84575620947103,4.563925608224021,0.0,0.0,0.0,0.0,0.0
oracle,0.85,81,0.8426663204286311,3.418549632343894,16.486270579877033,2.763542734969713,0.0,0.0,0.0,0.0,0.0
oracle,0.85,82,0.9677425171586639,4.151842720462414,23.676108065242197,3.3392266373544923,0.0,0.0,0.0,0.0,0.0
oracle,0.85,83,0.6836583306217051,2.613900942933725,31.376103811455394,4.551311931410408,0.0,0.0,0.0,0.0,0.0
oracle,0.85,84,1.2076059485224289,5.745486890748645,21.587684519007674,3.59449453589529,0.0,0.0,0.0,0.0,0.0
oracle,0.85,85,1.2556034311182875,4.060832733834752,38.68835284085249,6.5959431266098205,0.0,0.0,0.0,0.0,0.0
oracle,0.85,86,1.1734534429227579,3.44725317976784,35.01729083191006,4.965509901057885,0.0,0.0,0.0,0.0,0.0
oracle,0.85,87,0.6507206732331303,2.8009290488802208,17.94635111762357,2.926433722871292,0.0,0.0,0.0,0.0,0.0
oracle,0.85,88,0.7262078278051807,3.550402400124222,21.41698867077505,2.9966094936225325,0.0,0.0,0.0,0.0,0.0
oracle,0.85,89,0.9693537236256997,3.5147344025432123,20.475778328414112,3.233136421806019,0.0,0.0,0.0,0.0,0.0
oracle,0.85,90,0.9957487265358684,3.904524812672184,19.532703163830067,3.2219961326927478,0.0,0.0,0.0,0.0,0.0
oracle,0.85,91,1.0966142510016206,4.067520547080688,54.25718564800285,7.902964860199608,0.0,0.0,0.0,0.0,0.0
oracle,0.85,92,1.1608081408751687,3.8235864264942165,46.06269736520005,8.379278897902564,0.0,0.0,0.0,0.0,0.0
oracle,0.85,93,0.7748705299507775,2.902313866006427,29.00293005325943,3.8912622307488345,0.0,0.0,0.0,0.0,0.0
oracle,0.85,94,0.8805396992642835,3.301421477630396,19.458543288473784,2.986155214973861,0.0,0.0,0.0,0.0,0.0
oracle,0.85,95,0.9567990370353792,2.694536615317974,36.89608572069391,5.97444753509239,0.0,0.0,0.0,0.0,0.0
oracle,0.85,96,0.99185265256693,3.302373417281387,41.71424895986519,6.798818040202432,0.0,0.0,0.0,0.0,0.0
oracle,0.85,97,1.5459345312351467,4.91159024605606,95.84070002537584,20.13384214733017,0.0,0.0,0.0,0.0,0.0
oracle,0.85,98,1.4941225921604837,5.4657079019900765,112.53363655625338,15.420913417860852,0.0,0.0,0.0,0.0,0.0
oracle,0.85,99,0.7712873350714461,2.9293518244234584,50.36344309694402,4.255320763946873,0.0,0.0,0.0,0.0,0.0
oracle,0.85,100,0.9038153174401709,3.510194610146548,31.55902199295315,4.816587203456946,0.0,0.0,0.0,0.0,0.0
oracle,0.85,101,0.94612875604322,3.8354557084103362,21.894567902968724,3.73205524998905,0.0,0.0,0.0,0.0,0.0
oracle,0.85,102,0.7484553428863552,2.826975725505644,41.5823135913596,6.121525253377395,0.0,0.0,0.0,0.0,0.0
oracle,0.85,103,0.9879267856674251,5.610764039179228,22.400832793732302,3.3544271620412784,0.0,0.0,0.0,0.0,0.0
oracle,0.85,104,0.8773614870682716,3.3163005431894246,26.625190252436514,3.468195556031999,0.0,0.0,0.0,0.0,0.0
oracle,0.85,105,1.2151854347541884,4.287324135265862,33.73726732823016,6.602831933625306,0.0,0.0,0.0,0.0,0.0
oracle,0.85,106,0.9556984633975268,3.2040706623293778,22.909576512007472,3.4172405177219964,0.0,0.0,0.0,0.0,0.0
oracle,0.85,107,1.0255926571221643,4.846407487981171,27.384993070130463,4.25268680202397,0.0,0.0,0.0,0.0,0.0
oracle,0.85,108,0.7896909794338174,2.996131024700012,47.80875653991836,7.379197357265902,0.0,0.0,0.0,0.0,0.0
oracle,0.85,109,0.8944757709850408,2.9792020203883096,26.724119739093588,3.8691509127058343,0.0,0.0,0.0,0.0,0.0
oracle,0.85,110,0.8283884591205498,3.569530680010746,31.807073797853786,4.691469595833296,0.0,0.0,0.0,0.0,0.0
oracle,0.85,111,0.9206830350834722,3.524944006476088,18.66646274495252,2.627161031480178,0.0,0.0,0.0,0.0,0.0
oracle,0.85,112,0.9656376508387438,3.560871087316593,37.10067750096562,6.136758687814054,0.0,0.0,0.0,0.0,0.0
oracle,0.85,113,1.391199645916438,3.843693163367093,49.21842584393751,7.6746314658002195,0.0,0.0,0.0,0.0,0.0
oracle,0.85,114,1.131381780483799,4.716688738740454,32.77687114035667,4.775992939644762,0.0,0.0,0.0,0.0,0.0
oracle,0.85,115,1.2003530004938539,3.6434584711028637,41.7246923232337,7.774031002129331,0.0,0.0,0.0,0.0,0.0
oracle,0.85,116,1.1596835603267523,4.205990724240515,39.94369774425621,5.2583985386019,0.0,0.0,0.0,0.0,0.0
oracle,0.85,117,1.1994433289822655,3.920462579491761,44.84557912332144,5.271269760694262,0.0,0.0,0.0,0.0,0.0
oracle,0.85,118,1.0914904144052886,3.6107631221949297,24.64342089935309,3.9850507952139695,0.0,0.0,0.0,0.0,0.0
oracle,0.85,119,1.0360375234074517,3.8392089387618618,30.12982349780122,5.235687155245321,0.0,0.0,0.0,0.0,0.0
oracle,0.85,120,1.115113692481362,3.6854623015325156,21.2043704058518,3.5813447324008836,0.0,0.0,0.0,0.0,0.0
oracle,0.85,121,0.9596013236111365,3.756623222447786,34.528235429326195,4.142210304860831,0.0,0.0,0.0,0.0,0.0
oracle,0.85,122,0.8438052095536605,3.0612181544321118,19.54990721041451,2.9106652852112376,0.0,0.0,0.0,0.0,0.0
oracle,0.85,123,1.3648614802419903,4.5837225248922095,90.65194922374855,12.786141661421619,0.0,0.0,0.0,0.0,0.0
oracle,0.85,124,1.1055655344429824,3.734417966828596,51.006582377076846,7.840197768694997,0.0,0.0,0.0,0.0,0.0
oracle,0.85,125,0.7311021782705786,2.9428704177459504,22.654408984013514,3.4800714077837887,0.0,0.0,0.0,0.0,0.0
oracle,0.85,126,0.9879522667069928,4.3430900765857565,25.57256170737225,4.201004867059256,0.0,0.0,0.0,0.0,0.0
oracle,0.85,127,0.8602242278338554,3.719529884026576,32.90486468259622,4.975023527919815,0.0,0.0,0.0,0.0,0.0
oracle,0.85,128,0.9941941743535941,4.971956785808428,26.50791404111737,3.2005343278392733,0.0,0.0,0.0,0.0,0.0
oracle,0.85,129,0.8442047053247926,3.0650312779812907,47.191144076581,7.160779668733286,0.0,0.0,0.0,0.0,0.0
oracle,0.85,130,1.097842844503397,3.967296080514574,41.62659565587357,5.677219414144497,0.0,0.0,0.0,0.0,0.0
oracle,0.85,131,0.6491085524112102,2.695176942830403,10.590212376111866,1.704761068992267,0.0,0.0,0.0,0.0,0.0
oracle,0.85,132,0.6472802748774317,2.2939343957866636,26.256382278054662,3.8040927687502055,0.0,0.0,0.0,0.0,0.0
oracle,0.85,133,0.762390456225281,3.4525818559388792,32.754967181973534,4.499411279363299,0.0,0.0,0.0,0.0,0.0
oracle,0.85,134,1.3476441568574018,3.9978819655175246,72.26734498411881,11.967845268686634,0.0,0.0,0.0,0.0,0.0
oracle,0.85,135,0.680250948002439,2.511414419485533,24.719895802246214,3.520676995351191,0.0,0.0,0.0,0.0,0.0
oracle,0.85,136,1.1492738258024209,3.7790120309893678,39.484276031965145,5.57101600354391,0.0,0.0,0.0,0.0,0.0
oracle,0.85,137,1.1647665166626342,3.3672382479216814,25.205475039836898,4.592045878676916,0.0,0.0,0.0,0.0,0.0
oracle,0.85,138,1.5691132604477631,4.956195621780076,80.72660656931745,15.348989236605478,0.0,0.0,0.0,0.0,0.0
oracle,0.85,139,0.6443381084276247,2.4944738239521826,17.835992687363767,2.805429087852454,0.0,0.0,0.0,0.0,0.0
oracle,0.85,140,0.7039643516124077,2.3471444247749673,30.280210445336692,4.991776573994454,0.0,0.0,0.0,0.0,0.0
oracle,0.85,141,0.8630938929145296,3.8061460083043444,33.299830495915096,4.624542978470694,0.0,0.0,0.0,0.0,0.0
oracle,0.85,142,0.4791695781539736,2.5301968592967006,15.938558684260157,2.4825466507076057,0.0,0.0,0.0,0.0,0.0
oracle,0.85,143,0.9747253066414533,3.347475235530395,19.920230332147316,2.76450895285571,0.0,0.0,0.0,0.0,0.0
oracle,0.85,144,0.7145141117587966,3.618031606243255,13.291027574894768,1.8753253077180203,0.0,0.0,0.0,0.0,0.0
